mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,zero_crossing_rate
-149.41156,3.3929918,-15.216385,3.0033607,-18.265469,4.1258087,-13.095958,12.454633,-13.691336,12.178607,-10.962302,10.3116,-12.044857,-12.712646,-19.544897,-19.576393,-19.08593,-17.43862,-16.341734,-14.864918,-14.077812,-14.7152195,-16.355888,-14.628971,-14.50637,-14.354613,-13.714653,-13.595794,-14.477156,-14.414824,-13.535051,-13.895225,-14.326408,-13.236207,-11.431702,-11.382437,-11.035245,-10.33079,-11.286433,-11.322633,-11.375653,-10.808497,-10.773703,-10.183291,-10.582374,-11.9135895,-11.963602,-11.839719,-11.35288,-12.105447,-10.918479,-11.519775,-11.150592,-11.480987,-11.713979,-11.33179,-12.04118,-11.660602,-11.563885,-12.304055,-12.297323,-11.971943,-13.112147,-13.096455,-14.216011,-13.114832,-12.19584,-12.46853,-13.677594,-12.478696,-12.460991,-13.790532,-12.506758,-12.510005,-12.096679,-12.307726,-12.642104,-12.407719,-13.056328,-13.494209,-13.6734295,-13.530841,-13.044286,-12.916989,-13.256266,-12.944641,-11.792024,-11.863749,-10.811316,-9.922368,-10.357376,-11.172216,-11.384055,-12.015525,-11.583449,-11.430904,-12.138755,-12.749202,-12.273902,-12.334465,-13.142783,-13.477678,-13.283523,-12.508347,-12.110674,-11.634576,-11.612675,-11.925896,-12.198227,-12.056339,-13.017028,-13.3305025,-13.107249,-12.830237,-13.330618,-12.931982,-12.25014,-11.836073,-11.309713,-11.46636,-11.3777895,-11.512742,-11.239829,-11.313557,-10.676904,-11.072515,-11.069276,-11.43523,-11.31282,-11.541557,-11.174414,-11.001253,-11.140305,-11.077332,-11.1210985,-11.405415,-11.18461,-11.577145,-16.242477,-33.829628,-76.861595,0.57448304,0.66813284,0.8098447,0.77388334,0.78976345,0.83239007,0.8051662,0.78114545,0.84322876,0.86829734,0.77204716,0.5611802,3800.059462890088,0.4320873503989361
-124.71485,-5.401211,-7.6142626,-6.0013595,-9.559936,-5.0345716,-3.3573725,2.9250348,-4.0579195,4.2107234,-2.672342,0.1589439,-3.7958302,-11.995348,-18.509298,-17.824652,-16.853428,-15.545665,-14.884329,-14.242905,-13.029594,-12.92128,-13.775858,-13.030885,-12.572295,-12.863393,-12.340013,-12.273855,-13.647526,-12.878767,-12.203958,-11.45805,-12.084364,-12.051869,-11.121888,-10.449258,-10.384573,-9.604472,-9.490085,-9.262468,-9.554468,-9.056412,-8.600686,-8.833093,-8.197413,-9.3680525,-9.87412,-9.370146,-9.401031,-9.476053,-10.419239,-9.818014,-9.997933,-9.667191,-10.206143,-10.281943,-10.066896,-10.703688,-10.184469,-10.001879,-10.81929,-10.77232,-10.590099,-11.084469,-11.535799,-11.633307,-11.04549,-10.73381,-11.014624,-12.164119,-10.743723,-11.085639,-11.288775,-10.2920265,-10.090661,-10.065919,-10.418853,-10.996312,-10.731347,-11.284694,-11.859606,-11.830482,-12.227413,-11.880736,-11.518785,-11.665211,-11.27216,-10.086037,-9.895435,-8.807866,-8.430834,-8.830743,-9.520298,-9.398793,-9.679187,-9.6573,-9.857236,-10.390313,-10.833108,-10.47069,-10.671759,-11.381855,-11.048311,-11.323565,-10.893491,-10.466428,-10.239744,-10.294123,-9.992095,-10.540097,-10.7845335,-11.494786,-11.775766,-11.392546,-11.192425,-11.56123,-11.154519,-10.559205,-10.395051,-10.060279,-10.072065,-9.947045,-10.0981455,-9.855177,-9.864668,-9.497907,-9.756673,-9.735852,-9.964608,-9.960434,-10.254086,-9.961079,-9.662633,-9.634868,-9.61079,-9.805956,-9.751601,-9.618944,-10.043213,-13.618217,-26.169342,0.5806242,0.702887,0.79893094,0.7754483,0.81616724,0.81362486,0.7980355,0.81683123,0.872065,0.87111545,0.72891283,0.5407594,3894.69649546476,0.4007594331781915
-149.99998,-6.7687736,-7.217308,-6.9322333,-9.470458,-4.3535156,-2.277344,3.5530915,-4.405412,3.775908,-2.415757,-0.49301723,-4.46374,-12.724351,-20.724249,-20.181633,-19.266293,-18.687063,-18.283865,-17.65719,-16.05493,-14.693742,-14.815417,-14.747037,-15.241248,-14.736791,-13.75039,-14.452319,-16.751816,-15.597505,-14.775737,-14.517565,-15.1035595,-14.880285,-13.765342,-13.14298,-12.842614,-12.258816,-12.0661335,-11.817511,-12.904808,-11.402251,-11.364745,-11.128949,-9.980836,-11.260303,-12.003916,-10.934737,-11.027806,-11.922948,-12.801223,-12.290196,-11.879401,-10.893058,-13.241455,-13.106093,-12.554297,-12.955231,-11.555958,-11.765466,-12.8937845,-12.374676,-12.881041,-13.323608,-13.1703415,-13.466061,-13.085833,-12.840022,-13.104821,-14.236009,-13.235301,-14.4104805,-14.596383,-12.347723,-12.140849,-12.775062,-13.237039,-13.264918,-13.262501,-13.829398,-13.736961,-14.154455,-14.184359,-14.2027445,-14.390074,-14.144337,-13.456262,-12.102579,-12.432298,-11.21031,-10.581965,-11.003687,-11.682277,-11.541309,-11.95227,-11.354373,-11.594167,-12.6869,-13.148877,-13.749314,-13.055769,-13.871555,-12.950582,-13.722486,-13.414119,-12.570725,-12.607084,-12.489955,-11.938842,-12.649847,-12.776766,-13.596673,-14.191858,-13.6525955,-13.282801,-13.955049,-13.39526,-12.394911,-12.393222,-11.666188,-11.950497,-11.878516,-12.037336,-12.00518,-11.77132,-11.7003765,-11.669899,-11.456859,-12.146464,-12.24786,-12.594618,-12.025525,-11.485165,-11.830769,-11.511745,-11.443797,-11.596952,-11.476075,-11.870496,-15.332328,-28.152594,0.5468007,0.6750554,0.80078614,0.7936764,0.82445985,0.8266688,0.76706743,0.7962384,0.86802095,0.8821049,0.80963296,0.5529137,3916.9035947082575,0.4456773695054945
-109.12598,-5.264863,-7.6770544,-6.0718737,-9.5238085,-5.147097,-3.3944304,2.8347063,-4.132738,4.097956,-2.692552,0.1585683,-3.835094,-10.767464,-17.209562,-16.394312,-15.584348,-14.228996,-13.460292,-12.886942,-11.572664,-11.534729,-12.363272,-11.5978565,-11.186196,-11.417132,-10.964341,-10.90645,-12.261955,-11.465954,-10.741572,-10.030816,-10.683172,-10.601587,-9.69119,-9.038088,-8.96159,-8.285153,-8.062031,-7.8583174,-8.185458,-7.6095138,-7.2333817,-7.4865613,-6.8135624,-7.929907,-8.586583,-8.002277,-7.998345,-8.130372,-9.07825,-8.314338,-8.686247,-8.2524805,-8.740059,-8.852735,-8.725239,-9.33345,-8.793156,-8.6526,-9.36417,-9.332581,-9.175804,-9.684305,-10.158644,-10.275283,-9.695455,-9.389033,-9.604992,-10.717635,-9.3943205,-9.663844,-9.892968,-8.946411,-8.6575165,-8.707981,-9.015665,-9.606364,-9.3850975,-9.887419,-10.429041,-10.470709,-10.873908,-10.490671,-10.159469,-10.253397,-9.834425,-8.638909,-8.508989,-7.435051,-7.032785,-7.4452186,-8.138145,-7.990335,-8.381746,-8.278863,-8.491462,-9.020965,-9.450853,-9.145889,-9.319705,-10.066389,-9.699489,-9.952105,-9.523535,-9.103612,-8.8775425,-8.918363,-8.647862,-9.146611,-9.38791,-10.114268,-10.474769,-10.094017,-9.884738,-10.24039,-9.806601,-9.197588,-9.015874,-8.678367,-8.737043,-8.602147,-8.770682,-8.525444,-8.537892,-8.142815,-8.409638,-8.379684,-8.6111765,-8.598492,-8.901347,-8.58449,-8.288367,-8.251885,-8.231265,-8.428796,-8.366479,-8.215732,-8.66754,-12.224846,-24.807308,0.5602654,0.67223096,0.79258704,0.77510184,0.80043775,0.8176245,0.80126274,0.80139714,0.86690617,0.87617624,0.7845879,0.5576138,3893.357209510996,0.4007646276595745
-124.46143,-5.3234234,-7.578678,-5.8651605,-9.309121,-4.9278336,-3.2155585,2.626351,-4.3439293,4.329604,-2.8044066,0.22391538,-3.7265716,-11.587304,-19.002935,-17.533697,-16.541298,-15.667579,-14.961689,-14.156857,-12.610434,-12.860019,-13.657546,-13.164682,-12.9752445,-12.758286,-12.249849,-12.42788,-13.204467,-12.298924,-12.390614,-11.674763,-11.536481,-11.715638,-11.4808445,-10.723758,-10.152402,-9.674006,-9.149796,-9.092575,-9.505236,-9.310381,-9.09927,-8.932345,-8.749516,-9.737316,-9.926753,-9.060415,-9.140219,-9.469319,-10.154113,-9.834758,-10.202211,-9.7743435,-10.045108,-10.129384,-10.296371,-10.704499,-10.518789,-10.077862,-10.372133,-10.608523,-10.674538,-10.849838,-11.450778,-11.373651,-11.251002,-11.026724,-10.718376,-11.765593,-10.758446,-10.936065,-11.274097,-10.360435,-9.944174,-10.0818205,-10.267306,-10.897916,-11.007093,-11.479037,-11.827058,-11.649982,-12.161801,-11.586243,-11.758078,-11.903159,-11.530545,-10.338457,-9.737276,-8.797227,-8.088265,-8.776012,-9.326353,-9.387488,-9.653474,-9.573935,-9.763056,-10.441043,-10.753849,-10.355078,-10.819003,-11.160527,-10.897002,-11.20291,-11.031694,-10.358994,-10.264604,-10.399314,-10.171834,-10.385406,-10.751277,-11.244341,-11.765638,-11.415072,-11.258272,-11.793201,-11.274202,-10.59665,-10.371664,-10.099948,-10.266234,-10.036593,-10.051001,-9.853957,-9.762827,-9.546901,-9.686541,-9.638514,-9.888997,-9.89229,-10.065079,-9.919391,-9.618707,-9.55018,-9.620262,-9.788984,-9.840488,-9.687928,-10.017012,-13.554302,-26.148859,0.5394264,0.60133886,0.76675504,0.80561286,0.7947386,0.82000077,0.81293213,0.80391645,0.8574456,0.8713339,0.8354562,0.64173263,3892.336983501033,0.3995595079787234
-122.68564,-5.592204,-6.851371,-5.954367,-8.668829,-5.125797,-2.7418544,2.2817051,-3.7304769,4.041818,-2.2212303,0.08878972,-3.275509,-11.418636,-18.115463,-17.017578,-16.143911,-15.53047,-14.841955,-13.76242,-12.50731,-12.906274,-13.493143,-12.871719,-12.920583,-12.67221,-12.145263,-12.244955,-13.068021,-12.119043,-12.191105,-11.570807,-11.338595,-11.6086235,-11.284782,-10.4834175,-10.087527,-9.545623,-9.134022,-9.150351,-9.270571,-9.127298,-8.945341,-8.858073,-8.651041,-9.7094555,-9.881197,-8.995041,-8.997669,-9.257428,-10.075649,-9.798651,-10.169083,-9.81924,-9.996881,-10.088492,-10.277574,-10.620192,-10.493786,-10.031717,-10.139921,-10.434652,-10.563717,-10.737564,-11.336601,-11.203297,-11.2336645,-10.938054,-10.532821,-11.587627,-10.589995,-10.956934,-11.165913,-10.301419,-9.79639,-10.00354,-10.250343,-10.815082,-10.905007,-11.331309,-11.571516,-11.479805,-11.998183,-11.489559,-11.638769,-11.674561,-11.315881,-10.363326,-9.672286,-8.684361,-8.000992,-8.701259,-9.246502,-9.2066555,-9.544219,-9.518659,-9.723855,-10.358914,-10.743082,-10.271152,-10.707317,-11.012833,-10.694638,-10.933687,-10.852619,-10.244256,-10.109284,-10.205442,-9.998705,-10.319021,-10.637269,-11.119998,-11.605866,-11.321357,-11.090042,-11.523395,-11.15551,-10.494001,-10.249254,-9.9547825,-10.118653,-9.977202,-9.96824,-9.733876,-9.641782,-9.412322,-9.592418,-9.46677,-9.722457,-9.763759,-9.947947,-9.809087,-9.496336,-9.414739,-9.4792185,-9.641793,-9.685635,-9.566865,-9.82686,-13.258447,-23.010483,0.5657135,0.70534533,0.81085384,0.7847358,0.8154229,0.81620413,0.8070539,0.83394885,0.8816706,0.866855,0.7376218,0.5517146,3913.349719938504,0.4056370511968085
-165.24219,-7.0602746,-6.826368,-7.5646667,-10.132685,-3.4932914,-1.9116448,0.87323296,-4.427422,4.9026437,-4.0763574,1.3817084,-2.0115075,-13.683916,-23.82204,-21.727797,-19.913689,-18.818972,-19.122952,-18.686827,-16.80148,-16.835896,-18.242107,-17.492767,-16.945463,-16.802622,-16.63893,-15.806347,-16.825323,-16.984577,-15.272321,-14.728427,-14.855322,-14.864467,-14.500984,-14.132338,-14.01433,-14.039414,-14.558045,-13.904511,-13.068151,-12.895059,-12.557865,-12.987756,-13.671595,-13.018108,-12.106563,-12.967163,-14.104309,-13.429977,-13.135776,-12.545565,-12.98804,-13.840788,-13.360492,-13.965288,-13.707835,-13.356104,-14.320981,-13.694107,-14.134863,-13.642726,-13.436472,-13.604076,-13.997771,-13.578965,-14.159477,-15.6356125,-14.805506,-14.922543,-14.343201,-14.541804,-15.579292,-14.645471,-14.578093,-15.394654,-14.413785,-14.303471,-14.039866,-13.763921,-14.045687,-14.694294,-15.535907,-16.267117,-15.966883,-16.282852,-15.033472,-15.9804945,-16.62684,-15.134636,-14.135039,-13.273343,-12.596181,-11.96674,-12.809954,-13.42161,-13.059494,-12.686142,-12.743676,-13.171978,-14.222733,-14.065527,-13.890286,-13.988425,-14.5885935,-14.973119,-14.971182,-14.113765,-13.808802,-13.966613,-13.725079,-13.379137,-14.407455,-14.260997,-14.466782,-15.490224,-14.622731,-14.463268,-14.7245245,-14.473774,-13.89075,-13.412917,-13.33023,-13.245296,-12.95413,-13.498758,-13.366028,-13.098121,-12.578878,-12.425673,-12.388102,-12.789322,-12.834867,-13.351318,-12.8747635,-12.687018,-12.578297,-12.720358,-13.579859,-17.20902,-29.387865,0.52763814,0.5487194,0.6516235,0.78050923,0.78180534,0.8275465,0.83481556,0.8393389,0.801686,0.86814743,0.7757266,0.5536945,3921.784572632172,0.4770923371010638
-124.43633,-5.192352,-7.5222387,-5.79795,-9.3001995,-4.879418,-3.232541,2.6157017,-4.274237,4.3589144,-2.7982895,0.18341313,-3.7263541,-11.507675,-18.799458,-17.564888,-16.524992,-15.658159,-14.937373,-14.080599,-12.613489,-12.891401,-13.63989,-13.221518,-13.011862,-12.6604,-12.159433,-12.286923,-13.152027,-12.322377,-12.385538,-11.666582,-11.564835,-11.712837,-11.462776,-10.689222,-10.124531,-9.655043,-9.201074,-9.184154,-9.534046,-9.218273,-9.06672,-8.834981,-8.762068,-9.663175,-9.984468,-9.0266695,-9.131249,-9.427933,-10.13811,-9.846151,-10.192576,-9.839849,-10.005282,-10.136102,-10.417772,-10.730181,-10.525003,-10.081861,-10.375008,-10.588117,-10.716762,-10.810585,-11.433942,-11.404362,-11.230861,-10.979159,-10.737265,-11.793783,-10.702605,-10.96905,-11.2289,-10.354516,-9.936618,-10.111254,-10.303135,-10.864393,-10.981661,-11.489578,-11.8253145,-11.634773,-12.15444,-11.584518,-11.743921,-11.951543,-11.524238,-10.369807,-9.7876425,-8.841937,-8.127209,-8.761721,-9.320036,-9.393498,-9.653585,-9.571663,-9.785972,-10.4724455,-10.728495,-10.341995,-10.8294325,-11.158479,-10.92138,-11.219471,-11.041837,-10.330404,-10.272024,-10.377184,-10.135493,-10.383908,-10.784558,-11.243983,-11.737645,-11.429324,-11.278094,-11.784089,-11.269757,-10.572458,-10.35147,-10.135903,-10.298443,-10.051701,-10.035125,-9.836014,-9.755679,-9.577557,-9.721006,-9.636307,-9.905048,-9.9025545,-10.095291,-9.983507,-9.637,-9.574504,-9.660547,-9.80692,-9.845279,-9.719536,-10.039537,-13.5591,-26.11105,0.5376395,0.6394055,0.7917058,0.7877246,0.7993573,0.81508166,0.80963534,0.80676633,0.86550146,0.8644963,0.80008197,0.58503217,3889.7760681051136,0.3998036486037234
-124.89213,-5.3091793,-7.563837,-5.8702064,-9.296452,-4.924744,-3.2166336,2.619589,-4.337058,4.333536,-2.7942953,0.23020473,-3.7230425,-11.599201,-19.026388,-17.56562,-16.567741,-15.717548,-15.013723,-14.2012005,-12.640191,-12.891446,-13.683467,-13.208521,-13.01742,-12.800719,-12.279117,-12.463233,-13.233301,-12.328763,-12.427691,-11.722094,-11.566733,-11.753275,-11.5174265,-10.762594,-10.179668,-9.7080145,-9.187204,-9.132609,-9.5377,-9.356654,-9.142986,-8.958442,-8.77428,-9.768682,-9.97037,-9.100306,-9.189603,-9.507106,-10.190741,-9.882291,-10.25112,-9.814002,-10.087217,-10.165772,-10.325809,-10.749059,-10.553403,-10.112204,-10.408472,-10.641475,-10.718548,-10.89079,-11.484371,-11.414082,-11.289514,-11.061398,-10.752279,-11.799147,-10.790951,-10.97405,-11.311854,-10.401978,-9.98321,-10.117824,-10.301233,-10.938287,-11.051367,-11.522666,-11.866964,-11.687364,-12.198454,-11.623048,-11.797718,-11.9406595,-11.565336,-10.379486,-9.77788,-8.842969,-8.1307745,-8.823343,-9.364939,-9.430822,-9.702699,-9.616966,-9.799334,-10.484046,-10.790806,-10.389657,-10.865157,-11.203303,-10.935245,-11.250173,-11.069311,-10.394,-10.305403,-10.441224,-10.217811,-10.427364,-10.788715,-11.28121,-11.805919,-11.453928,-11.298759,-11.831945,-11.3107,-10.637693,-10.417386,-10.134983,-10.303724,-10.0759535,-10.093441,-9.895374,-9.8048,-9.583306,-9.725407,-9.674692,-9.928302,-9.932239,-10.106558,-9.955829,-9.656306,-9.584842,-9.655781,-9.82577,-9.87803,-9.721634,-10.05073,-13.587849,-26.18305,0.54094654,0.6319093,0.79109645,0.79513997,0.80023175,0.81900805,0.81118566,0.8072698,0.8673484,0.8669582,0.8122736,0.59841466,3892.83396748656,0.3993621176861702
-133.99911,-5.322727,-7.5775485,-5.8639317,-9.308149,-4.927173,-3.2149324,2.6269352,-4.3429503,4.330282,-2.8035402,0.22500555,-3.7258527,-12.42388,-19.845455,-18.376722,-17.384396,-16.510687,-15.804644,-15.000053,-13.453387,-13.703465,-14.500766,-14.00741,-13.818309,-13.601666,-13.092697,-13.270828,-14.047445,-13.141543,-13.233518,-12.51775,-12.379293,-12.55867,-12.32409,-11.566928,-10.995763,-10.516977,-9.9927435,-9.935526,-10.348265,-10.15349,-9.942359,-9.775583,-9.59255,-10.580404,-10.769835,-9.903666,-9.983297,-10.312626,-10.997228,-10.678122,-11.045453,-10.617454,-10.888225,-10.972605,-11.139676,-11.547684,-11.362145,-10.921348,-11.21529,-11.451445,-11.517542,-11.692893,-12.293955,-12.21666,-12.093857,-11.869849,-11.561528,-12.608798,-11.601928,-11.779523,-12.1172905,-11.203394,-10.78701,-10.924834,-11.110532,-11.741038,-11.850126,-12.322147,-12.669826,-12.49282,-13.004553,-12.429343,-12.601364,-12.74649,-12.373524,-11.1814995,-10.580333,-9.640146,-8.931261,-9.61918,-10.169344,-10.230561,-10.496535,-10.417287,-10.606095,-11.284175,-11.5969715,-11.198306,-11.6621275,-12.003405,-11.73988,-12.045999,-11.8745575,-11.201954,-11.107644,-11.242514,-11.014745,-11.228361,-11.594323,-12.087285,-12.608398,-12.258267,-12.10134,-12.636152,-12.117316,-11.439865,-11.214749,-10.943181,-11.109229,-10.879684,-10.894073,-10.697134,-10.60596,-10.39005,-10.529507,-10.481503,-10.732014,-10.735358,-10.908068,-10.7624855,-10.4617605,-10.393197,-10.4632635,-10.632154,-10.683613,-10.530975,-10.860078,-14.39731,-26.991644,0.5394289,0.60133827,0.7667537,0.80561626,0.7947406,0.8200002,0.8129279,0.8039283,0.8574634,0.8713354,0.83545995,0.6417448,3892.324309388171,0.3995595079787234
-37.61269,57.035427,-1.9696001,9.533162,8.270403,11.377031,4.759524,9.549395,4.8754277,8.957132,3.7325926,7.6316814,3.1512794,12.345054,19.121637,20.272718,6.235504,5.2370734,3.1008267,5.535594,7.598319,1.767416,1.2424929,1.8412863,1.0891765,0.29902193,-0.1607676,0.21440098,0.007603334,0.59054023,1.6146176,0.6392813,0.21940173,-0.39461303,0.8866822,1.2988334,1.6095688,0.82107276,0.612321,-0.08269779,-0.34709248,-0.023507962,0.2508021,0.45356962,-0.25775373,0.25728804,-0.6282089,-0.09822943,-0.24685118,-0.080295615,0.28444573,0.0201528,-0.39758623,0.033564914,-0.35298222,-0.6925175,0.33683488,0.23469044,-0.28705582,-0.8279461,-0.40023714,-1.9102694,-1.0016665,-0.97557473,-1.1288009,-0.82145864,-0.7372643,-0.26675156,-0.87462354,-1.7204787,-2.2554746,-1.4210012,-0.75581735,-1.8330588,-1.3916944,-1.5583701,-2.2706022,-2.3043861,-2.687246,-2.7761452,-3.4195528,-3.5377536,-3.46717,-3.3560762,-3.7893076,-4.789687,-3.8332753,-4.352404,-4.8707833,-4.228516,-4.5320563,-4.7420516,-5.6440005,-6.2367935,-6.4612055,-6.1561084,-6.1750455,-6.0698943,-5.8698645,-6.431819,-7.084381,-7.6073947,-7.0025864,-6.9256463,-7.4798117,-7.582604,-7.996162,-8.224138,-8.372743,-8.27159,-8.27588,-8.324948,-8.413314,-8.815943,-8.3923645,-8.196882,-8.841868,-8.992318,-8.901146,-9.173465,-8.990835,-9.557958,-9.647581,-9.741303,-10.008031,-9.760278,-9.673347,-9.706837,-10.065868,-10.029994,-9.94025,-9.934641,-9.790363,-10.099352,-10.036588,-9.605049,-9.571789,-10.095988,-10.41171,-13.806257,-26.329172,0.77680475,0.58171403,0.48683044,0.44753435,0.49698132,0.5792163,0.5506569,0.60615563,0.7333946,0.81196386,0.92411447,0.9835412,2420.9738000356297,0.1335968666888297
-36.984795,56.248795,-1.4502747,9.153161,8.693323,10.984751,5.112528,9.141307,5.226531,8.615341,4.118558,7.187665,3.551494,12.338838,19.119797,20.270565,6.2125096,5.2186666,3.0979972,5.5477853,7.597416,1.7887954,1.2443315,1.8596704,1.0582542,0.31896454,-0.13931,0.18467388,-0.014150189,0.62737244,1.6327434,0.6057271,0.16928008,-0.35613585,0.8890583,1.3651356,1.6319144,0.8017114,0.60715395,-0.06288125,-0.37129813,-0.08315167,0.248973,0.43540192,-0.31900778,0.22157758,-0.5998954,-0.07918497,-0.2357476,-0.10663719,0.2764815,0.036896087,-0.38365296,0.03193238,-0.38269055,-0.712158,0.30571854,0.21800001,-0.32648918,-0.8707037,-0.4320742,-1.9401007,-0.95676214,-0.95475525,-1.0703487,-0.80638576,-0.7513868,-0.2470917,-0.85709244,-1.7438244,-2.2458875,-1.3699815,-0.6896616,-1.7506967,-1.3833853,-1.5532572,-2.2726955,-2.3235772,-2.6561878,-2.749263,-3.4019153,-3.5609765,-3.38997,-3.3469434,-3.7718792,-4.816142,-3.7980905,-4.3035345,-4.8541794,-4.2319255,-4.5255404,-4.673991,-5.517088,-6.17055,-6.4159417,-6.0830293,-6.112286,-6.084173,-5.861675,-6.3861227,-6.9971113,-7.5525956,-6.939862,-6.821702,-7.4253354,-7.5699234,-8.001222,-8.166467,-8.293721,-8.2417555,-8.225987,-8.256857,-8.314303,-8.762499,-8.292954,-8.106178,-8.74735,-8.99593,-8.837287,-9.09311,-8.888122,-9.471945,-9.495691,-9.654736,-9.935492,-9.641339,-9.587585,-9.571426,-9.886103,-9.983714,-9.907014,-9.830324,-9.689828,-10.01168,-9.986837,-9.541794,-9.517334,-10.034078,-10.2527275,-13.575235,-23.189913,0.777642,0.5810283,0.48881838,0.4504573,0.4974971,0.5786399,0.55181664,0.6084392,0.7339401,0.8117083,0.9241149,0.98275733,2443.407176082077,0.1342098154920212
-77.55614,71.68358,-11.602589,22.55661,-4.8953843,24.53326,-6.706311,22.753132,-6.8267703,21.028812,-8.0260725,19.55013,-8.264479,9.996545,19.796349,18.777864,3.2351487,2.7596266,-0.2824911,6.3624387,3.9341323,-1.3529404,-0.22557434,-0.33695355,-1.6696715,-1.9469448,-2.0363307,-2.0689213,-2.028049,-1.1642498,-1.7641596,-2.5567589,-3.1939902,-2.232282,-1.6314248,-0.12867866,-1.338558,-2.3283312,-2.4553692,-2.4963458,-3.0722106,-1.3414595,-2.3661976,-2.6819232,-2.6784828,-2.7549906,-2.7743402,-1.6150153,-1.6713899,-3.3124955,-2.9192853,-3.1137497,-3.4419494,-2.727944,-1.6401218,-2.7161908,-1.9717319,-3.039146,-2.848581,-4.5077605,-3.9097462,-3.6499276,-3.771826,-4.2609134,-4.3321657,-3.495015,-3.9515953,-4.726259,-4.6025553,-3.5408278,-4.777812,-4.405233,-4.030891,-5.3097124,-5.136753,-4.780168,-5.812624,-6.004782,-6.042612,-6.3206835,-6.3974643,-5.629407,-6.6590743,-7.619119,-6.6159754,-7.011596,-7.622925,-6.757118,-7.211473,-7.62174,-8.687356,-8.932457,-9.0264225,-8.497574,-9.262341,-8.692603,-8.400196,-9.383788,-9.851568,-10.085401,-9.255899,-9.176187,-10.239429,-10.528621,-10.220212,-10.867048,-11.05809,-10.725657,-10.609939,-11.1979685,-11.227675,-11.011622,-10.429104,-10.812353,-11.65502,-11.477626,-11.690622,-11.511747,-11.5472555,-12.107227,-12.567759,-12.376091,-12.190757,-12.079144,-11.913923,-12.152919,-12.898524,-12.78026,-12.644423,-12.428373,-12.233611,-12.585658,-12.153852,-11.921192,-12.401932,-12.42156,-13.0138235,-19.28445,-40.19979,-57.715473,-57.736195,0.7390056,0.49033737,0.36370695,0.36215067,0.45254418,0.5342227,0.4668577,0.5710413,0.8383156,0.972325,0.91302854,0.91424537,2215.537354850049,0.1019157247340425
